iteration,tar_WA,confirm strategy,taskID,numTurns,numUserTurns,WPST,WPUT,numAVPs,sumCorrectAVPs,sumDeletions,sumSubstitutions,sumInsertions,CER,sumPACO,sumPAPA,sumPAFA,sumPAIC,UA,QD,CE,numSolutions,numBargeIns,numCancelAttempts,numHelpRequests,# turns / concept,# turns till solution,# affirms,# negations,# accepts,# neglects,task success
1,100,0,1,23,11,17.25,,0.9166666667,10,1,0,0,0.0909090909,10,0,1,0,0.9090909091,0.5,0.8571428571,0,0,0,0,2.2,11,0,1,2,0,SN
2,100,0,1,27,13,16.0714285714,,0.9285714286,13,0,0,1,0.0769230769,12,0,0,1,0.9230769231,0.5714285714,1,0,0,0,0,2.1666666667,13,0,1,2,0,SN
3,100,0,1,29,14,15.9333333333,,0.9333333333,14,0,0,1,0.0714285714,13,0,0,1,0.9285714286,0.5333333333,1,0,0,0,0,2.3333333333,14,0,1,2,0,SN
4,100,0,1,13,6,15.1428571429,,0.8571428571,4,2,0,0,0.3333333333,4,0,2,0,0.6666666667,0.5714285714,0.8,0,0,0,0,1.5,6,0,0,1,0,FS
5,100,0,1,31,15,15.6875,,0.9375,15,0,0,2,0.1333333333,13,0,0,2,0.8666666667,0.5625,1,0,0,0,0,2.5,15,0,1,2,0,SN
6,100,0,1,3,1,32.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,1,0,0,0,1,1,0,0,0,0,SCs
7,100,0,1,31,15,15.75,,0.9375,14,1,0,1,0.1333333333,13,0,1,1,0.8666666667,0.5625,0.9,0,0,0,0,2.5,15,0,1,2,0,SN
8,100,0,1,31,15,15.25,,0.9375,13,2,0,2,0.2666666667,12,0,1,2,0.8,0.5,0.8,0,0,0,0,2.5,15,0,1,2,0,SN
9,100,0,1,25,12,16.6153846154,,0.9230769231,10,2,0,4,0.5,7,0,2,3,0.5833333333,0.5384615385,1,0,0,0,0,2,12,0,1,2,0,SN
10,100,0,1,27,13,16.0714285714,,0.9285714286,13,0,0,1,0.0769230769,12,0,0,1,0.9230769231,0.5714285714,1,0,0,0,0,2.1666666667,13,0,1,2,0,SN
11,100,0,2,11,5,19.3333333333,,0.8333333333,4,1,0,0,0.2,4,0,1,0,0.8,0.6666666667,0.8,1,0,0,0,1.25,5,0,0,0,0,SCs
12,100,0,2,3,1,32.5,,2.5,5,0,0,1,0.2,0,0,0,1,0,2.5,1,1,0,0,0,0.2,1,0,0,0,0,S
13,100,0,2,11,5,18.3333333333,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
14,100,0,2,11,5,16.6666666667,,0.8333333333,5,0,0,2,0.4,3,0,0,2,0.6,0.6666666667,1,0,0,0,0,1.25,5,0,1,0,0,SN
15,100,0,2,11,5,23.3333333333,,0.8333333333,4,1,0,2,0.6,2,0,1,2,0.4,0.6666666667,0.8,2,0,0,0,1,5,0,0,0,0,FS
16,100,0,2,9,4,18,,1,4,1,0,2,0.6,1,0,1,2,0.25,0.8,0.8,2,0,0,0,1,4,0,0,0,0,FS
17,100,0,2,3,1,37,,2.5,4,1,0,1,0.4,0,0,0,1,0,2,0.8,2,0,0,0,0.2,1,0,0,0,0,FS
18,100,0,2,9,4,21.2,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
19,100,0,2,13,6,17.1428571429,,0.8571428571,5,1,0,2,0.5,3,0,1,2,0.5,0.7142857143,0.8333333333,2,0,0,0,1.2,6,0,0,0,0,FS
20,100,0,2,3,1,35,,2.5,4,1,0,2,0.6,0,0,0,1,0,2,0.8,1,0,0,0,0.2,1,0,0,0,0,SCs
21,70,0,3,5,2,26.3333333333,,0.6666666667,1,1,0,1,1,1,0,0,1,0.5,0.3333333333,0.5,1,0,0,0,1,2,0,0,0,0,FS
22,70,0,3,25,12,17.5384615385,,0.9230769231,10,1,1,5,0.5833333333,6,0,1,5,0.5,0.4615384615,0.75,6,0,0,0,1.7142857143,10,0,2,1,0,FS
23,70,0,3,23,11,13.5,,0.9166666667,7,4,0,3,0.6363636364,6,0,2,3,0.5454545455,0.5,0.6,3,0,0,0,1.8333333333,11,0,0,0,0,S
24,70,0,3,9,4,21.6,,1.4,5,2,0,1,0.4285714286,3,0,0,1,0.75,1,0.7142857143,3,0,0,0,0.8,4,0,0,0,0,S
25,70,0,3,19,9,14.4,,0.9,6,3,0,3,0.6666666667,3,0,3,3,0.3333333333,0.5,0.625,3,0,0,0,1.8,9,0,0,0,0,S
26,70,0,3,5,2,24,,1.6666666667,2,2,1,0,0.6,1,0,0,1,0.5,0.3333333333,0.25,0,0,0,0,0.5,2,0,1,0,0,SN
27,70,0,3,19,9,16,,1.1,5,6,0,1,0.6363636364,3,1,4,1,0.3333333333,0.5,0.5,3,0,0,0,1.8,9,0,0,0,0,S
28,70,0,3,15,7,19.625,,1.25,8,1,1,5,0.7,4,0,1,2,0.5714285714,0.5,0.6666666667,6,0,0,0,1.1666666667,5,0,2,1,0,FS
29,70,0,3,7,3,20.75,,0.75,3,0,0,2,0.6666666667,2,0,0,1,0.6666666667,0.5,1,0,0,0,0,1.5,3,0,1,0,0,SN
30,70,0,3,3,1,35,,2,1,2,1,1,1,0,0,0,1,0,0.5,0.25,1,0,0,0,0.25,1,0,0,0,0,FS
31,100,0,4,5,2,22.3333333333,,1.3333333333,4,0,0,2,0.5,1,0,0,1,0.5,1,1,0,0,0,0,0.6666666667,2,0,1,0,0,SN
32,100,0,4,11,5,20.5,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,3,0,0,0,1,5,0,0,0,0,FS
33,100,0,4,11,5,19.6666666667,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,3,0,0,0,1,5,0,0,0,0,FS
34,100,0,4,5,2,31,,1,2,1,0,1,0.6666666667,1,0,0,1,0.5,0.6666666667,0.6666666667,3,0,0,0,0.6666666667,2,0,0,0,0,FS
35,100,0,4,7,3,23.25,,1,3,1,0,1,0.5,1,1,0,1,0.3333333333,0.75,0.75,2,0,0,0,0.75,3,0,0,0,0,SCs
36,100,0,4,9,4,21.8,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
37,100,0,4,9,4,21.6,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,2,0,0,0,1,4,0,0,0,0,SCs
38,100,0,4,3,1,36,,1.5,2,1,0,2,1,0,0,0,1,0,1,0.6666666667,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
39,100,0,4,11,5,21.3333333333,,1.1666666667,6,1,0,2,0.4285714286,2,0,1,2,0.4,0.6666666667,1,0,0,0,0,1.25,5,0,2,0,0,SN
40,100,0,4,5,2,22.3333333333,,1,2,1,0,0,0.3333333333,1,0,1,0,0.5,0.6666666667,1,0,0,0,0,1,2,0,1,0,0,SN
41,70,0,5,19,9,17.5,,0.9,6,2,1,2,0.5555555556,4,0,2,3,0.4444444444,0.4,0.6666666667,6,0,0,0,1.8,7,0,1,2,0,FS
42,70,0,5,13,6,16.5714285714,,0.8571428571,3,3,0,3,1,2,0,2,2,0.3333333333,0.2857142857,0.4,0,0,0,0,2,6,0,1,0,0,SN
43,70,0,5,5,2,32.6666666667,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
44,70,0,5,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
45,70,0,5,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
46,70,0,5,5,2,22.3333333333,,0.6666666667,1,1,0,2,1.5,0,0,1,1,0,0.3333333333,1,0,0,0,0,2,2,0,1,0,0,SN
47,70,0,5,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
48,70,0,5,3,1,41,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
49,70,0,5,7,3,32.75,,0.75,2,1,0,0,0.3333333333,2,0,1,0,0.6666666667,0.5,0.6666666667,3,0,0,0,1.5,3,0,0,0,0,S
50,70,0,5,5,2,31,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
51,100,0,6,13,6,19,,1.1428571429,7,1,0,0,0.125,5,0,1,0,0.8333333333,0.7142857143,1,0,0,0,0,1.2,6,0,0,2,0,FS
52,100,0,6,15,7,21.375,,1.375,10,1,0,1,0.1818181818,5,0,1,1,0.7142857143,0.875,0.875,1,0,0,0,1,7,0,0,2,0,SCu
53,100,0,6,11,5,19,,0.8333333333,5,0,0,3,0.6,3,0,0,2,0.6,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
54,100,0,6,11,5,18.3333333333,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
55,100,0,6,23,11,18.5,,0.9166666667,10,1,0,4,0.4545454545,6,0,1,4,0.5454545455,0.3333333333,0.6666666667,0,0,0,0,2.75,11,0,1,2,0,SN
56,100,0,6,19,9,20.2,,1.1,11,0,0,3,0.2727272727,6,0,0,3,0.6666666667,0.6,1,1,0,0,0,1.8,9,0,0,2,0,SCuCs
57,100,0,6,13,6,18,,0.8571428571,6,0,0,1,0.1666666667,5,0,0,1,0.8333333333,0.7142857143,1,2,0,0,0,1.2,6,0,0,0,0,FS
58,100,0,6,19,9,20,,1.3,12,1,0,6,0.5384615385,4,0,1,4,0.4444444444,0.8,1,1,0,0,0,1.2857142857,9,0,0,2,0,SCu
59,100,0,6,11,5,18.8333333333,,0.8333333333,5,0,0,1,0.2,4,0,0,1,0.8,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
60,100,0,6,11,5,19.1666666667,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
61,100,0,7,21,10,18.2727272727,,0.9090909091,9,1,0,2,0.3,8,0,1,1,0.8,0.5454545455,0.75,1,0,0,0,1.25,10,0,0,1,0,SCuCs
62,100,0,7,23,11,17,,0.9166666667,9,2,0,2,0.3636363636,7,0,2,2,0.6363636364,0.5833333333,0.7777777778,0,0,0,0,1.2222222222,11,0,1,1,0,SN
63,100,0,7,21,10,15.5454545455,,0.9090909091,9,1,0,1,0.2,8,0,1,1,0.8,0.6363636364,0.875,0,0,0,0,1.25,10,0,1,1,0,SN
64,100,0,7,19,9,16.9,,0.9,9,0,0,1,0.1111111111,8,0,0,1,0.8888888889,0.7,1,1,0,0,0,1.2857142857,9,0,0,1,0,SCuCs
65,100,0,7,5,2,26,,1.3333333333,3,1,0,1,0.5,1,0,0,1,0.5,1,0.75,1,0,0,0,0.5,2,0,0,0,0,FS
66,100,0,7,11,5,21.1666666667,,1.3333333333,6,2,0,2,0.5,3,0,0,2,0.6,0.6666666667,0.6666666667,1,0,0,0,0.8333333333,5,0,0,1,0,SCuCs
67,100,0,7,11,5,22,,1.3333333333,7,1,0,1,0.25,4,0,0,1,0.8,0.8333333333,0.8333333333,1,0,0,0,0.8333333333,5,0,0,1,0,SCuCs
68,100,0,7,11,5,20,,1.3333333333,7,1,0,1,0.25,3,0,1,1,0.6,0.8333333333,0.8333333333,0,0,0,0,0.8333333333,5,0,1,1,0,SN
69,100,0,7,9,4,26.4,,0.8,3,1,0,1,0.5,2,0,1,1,0.5,0.6,0.75,2,0,0,0,2,4,0,0,0,0,FS
70,100,0,7,19,9,15.6,,1.1,9,2,0,2,0.3636363636,6,0,1,2,0.6666666667,0.7,0.875,0,0,0,0,1.2857142857,9,0,1,1,0,SN
71,100,0,8,3,1,38.5,,1.5,3,0,0,0,0,1,0,0,0,1,1.5,1,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
72,100,0,8,3,1,36,,1.5,3,0,0,2,0.6666666667,0,0,0,1,0,1.5,1,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
73,100,0,8,3,1,36,,1.5,3,0,0,0,0,1,0,0,0,1,1.5,1,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
74,100,0,8,3,1,38.5,,1.5,3,0,0,0,0,1,0,0,0,1,1.5,1,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
75,100,0,8,21,10,22.3636363636,,0.9090909091,7,3,0,2,0.5,5,0,3,2,0.5,0.6363636364,0.7,2,0,0,0,1.6666666667,10,0,0,0,0,SCs
76,100,0,8,3,1,36,,1.5,3,0,0,2,0.6666666667,0,0,0,1,0,1.5,1,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
77,100,0,8,3,1,38.5,,1.5,3,0,0,1,0.3333333333,0,0,0,1,0,1.5,1,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
78,100,0,8,13,6,18,,0.8571428571,6,0,0,0,0,6,0,0,0,1,0.8571428571,1,2,0,0,0,1,6,0,0,0,0,S
79,100,0,8,3,1,36,,1.5,3,0,0,1,0.3333333333,0,0,0,1,0,1.5,1,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
80,100,0,8,15,7,16,,0.875,6,1,0,1,0.2857142857,5,0,1,1,0.7142857143,0.75,0.8571428571,2,0,0,0,1.1666666667,7,0,0,0,0,S
81,100,0,9,5,2,31,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
82,100,0,9,15,7,16.375,,0.875,6,1,0,5,0.8571428571,3,0,0,4,0.4285714286,0.75,0.8571428571,2,0,0,0,1.1666666667,7,0,0,0,0,FS
83,100,0,9,3,1,41,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
84,100,0,9,3,1,41,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
85,100,0,9,3,1,41,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
86,100,0,9,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
87,100,0,9,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
88,100,0,9,3,1,38.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
89,100,0,9,3,1,41,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
90,100,0,9,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
91,100,0,10,15,7,18.25,,1.375,9,2,0,2,0.3636363636,4,1,0,2,0.5714285714,0.625,0.625,0,0,0,0,1.1666666667,7,0,1,1,0,SN
92,100,0,10,11,5,22.8333333333,,1.5,8,1,0,3,0.4444444444,2,0,0,3,0.4,1,0.8571428571,1,0,0,0,0.7142857143,5,0,0,1,0,SCuCs
93,100,0,10,17,8,19,,0.8888888889,8,0,0,2,0.25,6,0,0,2,0.75,0.6666666667,1,1,0,0,0,1.6,8,0,0,1,0,SCuCs
94,100,0,10,11,5,20.5,,1.5,6,3,0,1,0.4444444444,2,1,1,1,0.4,0.6666666667,0.5714285714,0,0,0,0,0.7142857143,5,0,1,1,0,SN
95,100,0,10,11,5,17.5,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
96,100,0,10,3,1,33,,2.5,4,1,0,1,0.4,0,0,0,1,0,2,0.8,1,0,0,0,0.2,1,0,0,0,0,FS
97,100,0,10,11,5,18.3333333333,,0.8333333333,5,0,0,1,0.2,4,0,0,1,0.8,0.8333333333,1,2,0,0,0,1,5,0,0,0,0,FS
98,100,0,10,13,6,19.4285714286,,1.4285714286,8,2,0,3,0.5,3,0,0,3,0.5,0.7142857143,0.7142857143,0,0,0,0,1,6,0,1,1,0,SN
99,100,0,10,11,5,21.5,,1.5,9,0,0,2,0.2222222222,3,0,0,2,0.6,0.8333333333,0.8333333333,0,0,0,0,0.8333333333,5,0,1,1,0,SN
100,100,0,10,13,6,20,,1.1428571429,7,1,0,0,0.125,5,1,0,0,0.8333333333,0.7142857143,0.8333333333,1,0,0,0,1,6,0,0,1,0,SCuCs
101,100,0,11,13,6,16.2857142857,,0.8571428571,5,1,0,1,0.3333333333,4,0,1,1,0.6666666667,0.7142857143,0.8333333333,1,0,0,0,1.2,6,0,0,0,0,SCs
102,100,0,11,15,7,15.75,,0.875,5,2,0,0,0.2857142857,5,0,2,0,0.7142857143,0.625,0.7142857143,1,0,0,0,1.4,7,0,0,0,0,SCs
103,100,0,11,17,8,17.8888888889,,0.8888888889,7,1,0,0,0.125,7,0,1,0,0.875,0.7777777778,0.875,1,0,0,0,1.1428571429,8,0,0,0,0,S
104,100,0,11,5,2,26.6666666667,,1.3333333333,3,1,0,0,0.25,1,1,0,0,0.5,1,0.75,1,0,0,0,0.6666666667,2,0,0,0,0,SCs
105,100,0,11,5,2,28.6666666667,,1.6666666667,4,1,0,1,0.4,1,0,0,1,0.5,1.3333333333,0.8,1,0,0,0,0.5,2,0,0,0,0,SCs
106,100,0,11,13,6,16.2857142857,,0.8571428571,5,1,0,1,0.3333333333,4,0,1,1,0.6666666667,0.7142857143,0.8333333333,1,0,0,0,1.2,6,0,0,0,0,SCs
107,100,0,11,3,1,32.5,,2,4,0,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0.25,1,0,0,0,0,SCs
108,100,0,11,7,3,21.25,,1.25,5,0,0,0,0,3,0,0,0,1,1.25,1,1,0,0,0,0.6,3,0,0,0,0,S
109,100,0,11,13,6,17.2857142857,,0.8571428571,6,0,0,0,0,6,0,0,0,1,0.8571428571,1,1,0,0,0,1,6,0,0,0,0,S
110,100,0,11,9,4,17.4,,1.2,5,1,0,0,0.1666666667,3,0,1,0,0.75,1,0.8333333333,1,0,0,0,0.8,4,0,0,0,0,S
111,70,0,12,7,3,20.5,,0.75,2,0,1,0,0.3333333333,2,0,0,1,0.6666666667,0.25,0.5,0,0,0,0,1.5,3,0,1,0,0,SN
112,70,0,12,17,8,20.8888888889,,0.8888888889,4,3,1,1,0.625,3,0,3,2,0.375,0.4444444444,0.5714285714,1,0,0,0,1.1428571429,8,0,0,0,0,FS
113,70,0,12,3,1,36,,1.5,2,1,0,2,1,0,0,0,1,0,1,0.6666666667,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
114,70,0,12,5,2,32.3333333333,,1.3333333333,2,2,0,1,0.75,1,0,0,1,0.5,0.6666666667,0.5,3,0,0,0,0.6666666667,2,0,0,0,0,FS
115,70,0,12,7,3,27.25,,0.75,1,2,0,1,1,0,0,2,1,0,0.25,0.3333333333,1,0,0,0,1,3,0,0,0,0,FS
116,70,0,12,13,6,16.8571428571,,1,5,2,0,1,0.4285714286,3,1,1,1,0.5,0.5714285714,0.6666666667,3,0,0,0,1.5,6,0,0,0,0,FS
117,70,0,12,3,1,36,,1.5,2,1,0,1,0.6666666667,0,0,0,1,0,1,0.6666666667,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
118,70,0,12,7,3,19,,1.25,3,2,0,2,0.8,0,0,2,1,0,0.75,1,0,0,0,0,1,3,0,1,0,0,SN
119,70,0,12,5,2,29,,1,2,1,0,1,0.6666666667,1,0,0,1,0.5,0.6666666667,0.6666666667,2,0,0,0,0.6666666667,2,0,0,0,0,SCs
120,70,0,12,5,2,34.3333333333,,0.6666666667,0,2,0,1,1.5,0,0,1,1,0,0,0,2,0,0,0,2,2,0,0,0,0,FS
121,100,0,13,5,2,32.6666666667,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
122,100,0,13,5,2,31,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
123,100,0,13,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
124,100,0,13,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
125,100,0,13,5,2,31,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,3,0,0,0,1,2,0,0,0,0,S
126,100,0,13,3,1,38.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
127,100,0,13,3,1,38.5,,0.5,1,0,0,1,1,0,0,0,1,0,0.5,1,3,0,0,0,1,1,0,0,0,0,S
128,100,0,13,3,1,41,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
129,100,0,13,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
130,100,0,13,3,1,38.5,,0.5,1,0,0,0,0,1,0,0,0,1,0.5,1,3,0,0,0,1,1,0,0,0,0,S
131,70,0,14,13,6,19.8571428571,,1.2857142857,9,0,0,3,0.3333333333,4,0,0,2,0.6666666667,0.8571428571,1,1,0,0,0,1,6,0,0,1,0,SCuCs
132,70,0,14,21,10,16.7272727273,,0.9090909091,10,0,0,4,0.4,6,0,0,4,0.6,0.7272727273,1,1,0,0,0,1.25,10,0,0,1,0,SCu
133,70,0,14,5,2,28,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.6666666667,1,1,0,0,0,1,2,0,0,0,0,FS
134,70,0,14,23,11,18.5833333333,,0.9166666667,9,2,0,6,0.7272727273,5,0,1,5,0.4545454545,0.4166666667,0.7142857143,1,0,0,0,1.8333333333,11,0,0,1,0,SCuCs
135,70,0,14,13,6,21.5714285714,,1.2857142857,8,1,0,2,0.3333333333,4,0,0,2,0.6666666667,0.8571428571,0.8571428571,1,0,0,0,1,6,0,0,1,0,SCuCs
136,70,0,14,17,8,18.6666666667,,1.3333333333,10,1,1,7,0.75,2,0,0,6,0.25,0.7777777778,1,1,0,0,0,1.1428571429,8,0,0,1,0,SCu
137,70,0,14,19,9,15.8,,1.2,8,2,2,2,0.5,5,0,0,4,0.5555555556,0.4,0.5,0,0,0,0,1.5,9,0,1,1,0,SN
138,70,0,14,17,8,18.5555555556,,0.8888888889,7,1,0,3,0.5,4,0,1,3,0.5,0.5555555556,0.8333333333,2,0,0,0,1.3333333333,8,0,0,0,0,FS
139,70,0,14,11,5,22.5,,1.5,8,1,0,1,0.2222222222,4,0,0,1,0.8,1,0.8571428571,1,0,0,0,0.7142857143,5,0,0,1,0,SCuCs
140,70,0,14,15,7,16.75,,1.25,5,4,1,0,0.5,2,1,3,1,0.2857142857,0.5,0.5,0,0,0,0,1.1666666667,7,0,1,1,0,SN
141,100,0,15,19,9,16.3,,1.2,10,2,0,4,0.5,6,0,0,3,0.6666666667,0.7,0.7777777778,1,0,0,0,1.2857142857,9,0,0,1,0,SCu
142,100,0,15,5,2,27.3333333333,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,2,0,0,0,1,2,0,0,0,0,FS
143,100,0,15,23,11,18,,0.9166666667,11,0,0,1,0.0909090909,10,0,0,1,0.9090909091,0.6666666667,0.8888888889,1,0,0,0,1.375,11,0,0,1,0,SCu
144,100,0,15,21,10,15.5454545455,,1.1818181818,10,3,0,4,0.5384615385,6,0,1,3,0.6,0.6363636364,0.7777777778,1,0,0,0,1.4285714286,10,0,0,1,0,SCu
145,100,0,15,21,10,15.7272727273,,1.0909090909,10,2,0,1,0.25,7,1,1,1,0.7,0.6363636364,0.7777777778,1,0,0,0,1.4285714286,10,0,0,1,0,SCu
146,100,0,15,11,5,21.1666666667,,1.3333333333,7,1,0,1,0.25,3,1,0,1,0.6,0.8333333333,0.8333333333,1,0,0,0,0.8333333333,5,0,0,1,0,SCuCs
147,100,0,15,19,9,16.9,,0.9,8,1,0,2,0.3333333333,6,0,1,2,0.6666666667,0.7,1,1,0,0,0,1.2857142857,9,0,0,1,0,SCuCs
148,100,0,15,23,11,15.4166666667,,0.9166666667,10,1,0,1,0.1818181818,9,0,1,1,0.8181818182,0.5833333333,0.875,1,0,0,0,1.5714285714,11,0,0,1,0,SCuCs
149,100,0,15,13,6,20.2857142857,,1.2857142857,9,0,0,2,0.2222222222,5,0,0,1,0.8333333333,0.8571428571,1,1,0,0,0,1,6,0,0,1,0,SCuCs
150,100,0,15,21,10,15.0909090909,,1.1818181818,9,4,0,2,0.4615384615,6,0,2,2,0.6,0.5454545455,0.6,0,0,0,0,1.4285714286,10,0,1,1,0,SN
151,100,0,16,11,5,16.6666666667,,0.8333333333,5,0,0,1,0.2,4,0,0,1,0.8,0.6666666667,1,0,0,0,0,1.25,5,0,1,0,0,SN
152,100,0,16,9,4,21.8,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,3,0,0,0,1,4,0,0,0,0,FS
153,100,0,16,11,5,20.6666666667,,1.1666666667,6,1,0,1,0.2857142857,3,0,1,1,0.6,0.6666666667,1,0,0,0,0,1.25,5,0,2,0,0,SN
154,100,0,16,5,2,24,,1,3,0,0,0,0,2,0,0,0,1,0.6666666667,1,0,0,0,0,1,2,0,1,0,0,SN
155,100,0,16,3,1,36,,1.5,2,1,0,0,0.3333333333,0,1,0,0,0,1,0.6666666667,2,0,0,0,0.3333333333,1,0,0,0,0,SCs
156,100,0,16,11,5,19.6666666667,,0.8333333333,5,0,0,2,0.4,3,0,0,2,0.6,0.6666666667,0.8,3,0,0,0,1,5,0,0,0,0,FS
157,100,0,16,9,4,21.6,,0.8,4,0,0,2,0.5,2,0,0,2,0.5,0.8,1,2,0,0,0,1,4,0,0,0,0,SCs
158,100,0,16,15,7,16.75,,0.875,5,2,0,3,0.7142857143,3,0,1,3,0.4285714286,0.5,0.6666666667,3,0,0,0,1.4,7,0,0,0,0,FS
159,100,0,16,5,2,22.3333333333,,1.3333333333,3,1,0,1,0.5,1,0,0,1,0.5,0.6666666667,0.6666666667,0,0,0,0,0.6666666667,2,0,1,0,0,SN
160,100,0,16,13,6,22,,0.8571428571,5,1,0,0,0.1666666667,5,0,1,0,0.8333333333,0.7142857143,0.8333333333,3,0,0,0,1.5,6,0,0,0,0,FS
161,100,0,17,27,13,15.2142857143,,0.9285714286,11,2,0,3,0.3846153846,8,0,2,3,0.6153846154,0.5,0.7777777778,3,0,0,0,1.8571428571,12,0,2,1,0,S
162,100,0,17,29,14,15.6,,0.9333333333,12,2,0,4,0.4285714286,9,0,2,3,0.6428571429,0.4,0.75,6,0,0,0,2,12,0,2,2,0,S
163,100,0,17,23,11,17,,0.9166666667,10,1,0,2,0.2727272727,8,0,1,2,0.7272727273,0.5,0.8571428571,6,0,0,0,1.5714285714,9,0,2,2,0,S
164,100,0,17,21,10,16.3636363636,,0.9090909091,8,2,0,4,0.6,5,0,2,3,0.5,0.4545454545,0.8333333333,3,0,0,0,1.6666666667,9,0,2,1,0,S
165,100,0,17,23,11,15.9166666667,,0.9166666667,10,1,0,4,0.4545454545,6,0,1,4,0.5454545455,0.5,0.8571428571,3,0,0,0,1.5714285714,10,0,2,1,0,S
166,100,0,17,25,12,16.6923076923,,0.9230769231,12,0,0,3,0.25,9,0,0,3,0.75,0.5384615385,1,6,0,0,0,1.7142857143,10,0,1,3,0,S
167,100,0,17,29,14,15.8,,0.9333333333,12,2,0,7,0.6428571429,9,0,0,5,0.6428571429,0.4,0.8571428571,3,0,0,0,2,13,0,2,1,0,S
